type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2
0,67.8911,29.4995,48.6953,19.1958,1.2006,0.050083,0.625341,0.575258,99.4927,73.4505,26.0422,-0.148881,-0.969825,-0.820943,54.1753,22.7787,1.35596,12.0673,10.7114,4.65058,1.01974,2.83516,1.81542,23.5135,12.4004,11.1131,-0.244437,-0.0277732,0.216664
0,161.023,45.0134,103.018,58.0049,8.13632,3.71399,5.92516,2.21116,181.029,114.551,66.4779,-0.0671923,0.465806,0.532999,27.6678,240.363,124.223,182.293,58.0704,21.1819,11.6364,16.4091,4.77273,657.498,599.112,58.3856,-1.92282,-1.85859,0.0642233
0,59.0347,22.8255,40.9301,18.1046,-1.3487e-06,-1.3487e-06,-1.3487e-06,0,103.116,82.1176,20.9987,0.762426,1.32058,0.558155,13.7243,21.7879,4.68908,13.2385,8.54943,2.86358,1.36394,2.11376,0.74982,57.418,15.3887,42.0293,2.81853,0.543553,-2.27498
0,101.488,7.51256,54.5005,46.988,2.37654,0.148636,1.26259,1.11395,106.378,56.0432,50.3347,0.138253,-0.236285,-0.374538,6.71638,44.419,18.2704,31.3447,13.0743,8.69499,3.65274,6.17387,2.52112,107.679,41.5513,66.1273,-3.07286,-0.769437,2.30342
0,82.2067,8.54382,45.3753,36.8314,4.85589,1.43252,3.1442,1.71169,89.9135,49.0903,40.8232,-0.0629,0.396525,0.459425,39.5649,104.326,39.2551,71.7905,32.5355,11.0426,3.15305,7.09782,3.94477,144.821,112.047,32.774,1.01623,1.01226,-0.0039633
0,135.907,18.5491,77.228,58.6789,21.1363,15.902,18.5191,2.61717,214.388,154.799,59.5897,1.14086,1.31119,0.170327,43.2966,42.9263,0.974241,21.9503,20.976,7.70469,-0.400394,3.65215,4.05254,97.1643,28.7111,68.4532,-2.60299,-0.753269,1.84972
0,75.8171,12.7066,44.2618,31.5552,6.19556,-2.95258,1.62149,4.57407,105.024,71.849,33.1752,-1.35147,-1.06506,0.286414,4.46471,31.3757,7.68501,19.5304,11.8454,4.91565,0.950324,2.93299,1.98266,389.016,77.2925,311.723,6.01462,2.05167,-3.96295
0,46.6985,0.372288,23.5354,23.1631,1.15939,1.15939,1.15939,-4.76837e-07,73.2116,48.1296,25.082,0.937933,1.34222,0.404287,20.4047,36.5368,8.6882,22.6125,13.9243,7.46077,2.98078,5.22077,2.24,111.183,93.7662,17.4169,2.77924,2.09898,-0.680258
0,60.3358,9.69997,35.0179,25.3179,3.67385,0.186986,1.93042,1.74343,84.4543,43.3126,41.1417,-1.73928,-0.673687,1.0656,12.9156,60.9193,18.8789,39.8991,21.0202,8.02176,2.42189,5.22182,2.79993,848.484,51.2758,797.208,5.05855,0.72995,-4.3286
0,63.9044,15.0994,39.5019,24.4025,1.36929,1.36929,1.36929,0,144.038,119.266,24.7722,-1.59561,-1.76946,-0.173848,35.4089,66.7942,44.6044,55.6993,11.0949,12.1465,9.14511,10.6458,1.5007,92.3946,81.1795,11.2151,0.97038,0.911392,-0.0589876
0,79.7171,11.3645,45.5408,34.1763,4.2119,0.558557,2.38523,1.82667,95.9751,48.1419,47.8332,0.532984,-0.332581,-0.865565,8.20245,57.4388,3.76316,30.601,26.8378,7.84736,0.527333,4.18735,3.66001,159.868,39.2034,120.664,2.90733,0.724063,-2.18327
0,28.0462,8.47776,18.262,9.78423,2.21439,2.21438,2.21438,1.19209e-07,75.0143,64.367,10.6473,-2.34854,-1.93155,0.41699,7.89903,18.6415,2.53493,10.5882,8.05329,2.49433,2.49435,2.49434,-7.62939e-06,521.653,24.1851,497.468,6.27795,1.46141,-4.81654
0,94.3449,43.2884,68.8167,25.5283,1.05839,-1.0584,-1.3487e-06,1.0584,122.363,92.1354,30.2276,-0.204916,-0.801594,-0.596678,92.4376,448.158,428.926,438.542,9.616,39.1958,35.3159,37.2559,1.93995,616.153,459.593,156.56,3.77955,0.297413,-3.48213
0,42.7898,9.63702,26.2134,16.5764,1.52234,1.52233,1.52234,2.38419e-07,90.4528,73.5086,16.9442,-1.90091,-1.69062,0.210285,20.735,74.285,36.6937,55.4894,18.7956,9.90671,0.718477,5.31259,4.59411,253.345,63.9294,189.416,-3.53847,-0.537772,3.0007
0,60.7764,10.7969,35.7867,24.9898,4.59613,-2.61339,0.991371,3.60476,66.1294,37.1318,28.9976,0.271524,-0.271992,-0.543516,19.3994,93.7655,8.0792,50.9224,42.8432,14.5844,3.02703,8.80572,5.7787,104.095,51.7476,52.3474,0.696249,0.0526333,-0.643616
0,44.617,24.503,34.56,10.057,2.59985,-0.215221,1.19231,1.40753,95.1234,36.1437,58.9796,-2.75416,-0.299734,2.45443,6.80353,42.7239,19.0816,30.9027,11.8211,6.75646,3.28005,5.01825,1.73821,88.1904,40.3647,47.8257,2.82616,0.75166,-2.0745
0,50.7898,7.65678,29.2233,21.5665,3.16869,0.698629,1.93366,1.23503,76.4667,52.7828,23.6839,-0.75996,-1.19623,-0.436269,8.88284,127.154,25.3817,76.268,50.8863,16.039,4.50182,10.2704,5.76859,880.414,827.715,52.6995,3.31729,3.07536,-0.241933
0,47.3961,17.2908,32.3435,15.0527,1.7918,1.7918,1.7918,0,177.003,161.918,15.0851,-2.22805,-2.29364,-0.0655878,28.6138,72.0296,7.56128,39.7954,32.2341,10.5747,2.38374,6.47921,4.09547,152.41,58.8046,93.605,-2.66099,-0.933862,1.72712
0,58.7397,4.02195,31.3808,27.3589,2.60249,-0.47472,1.06389,1.53861,167.708,129.755,37.9532,1.24493,2.09761,0.852678,24.4164,60.8596,17.3223,39.091,21.7686,15.2958,4.82748,10.0616,5.23414,108.186,50.0723,58.1139,-2.33311,-0.699503,1.63361
0,89.1591,28.4983,58.8287,30.3304,5.17281,-0.0609949,2.55591,2.6169,235.93,191.541,44.3887,-0.922407,-1.84906,-0.926654,23.1146,112.32,63.7175,88.0188,24.3013,10.5935,2.80998,6.70176,3.89178,266.625,241.964,24.6612,-1.73382,-1.66912,0.0646985
0,55.4089,15.5937,35.5013,19.9076,1.50485,1.50485,1.50485,1.3487e-06,254.528,142.076,112.453,-0.352757,2.06389,2.41665,52.0828,104.947,63.4783,84.2126,20.7343,13.0158,6.60196,9.80888,3.20692,485.309,368.729,116.579,4.56774,2.1562,-2.41154
0,71.3684,7.61497,39.4917,31.8767,2.23508,-0.0616968,1.08669,1.14839,175.45,63.0421,112.408,0.888768,-1.04384,-1.93261,10.6518,24.3341,6.66879,15.5014,8.83266,3.25943,3.25943,3.25943,-1.19209e-07,62.2172,53.3815,8.83569,-1.93214,-1.90595,0.0261909
0,56.9707,7.46932,32.22,24.7507,3.95185,-0.686226,1.63281,2.31904,89.1343,39.6919,49.4424,-1.98137,-0.667062,1.31431,5.0365,66.9304,35.9163,51.4233,15.507,12.2123,4.30448,8.25838,3.9539,1173.87,1157.38,16.4913,4.06053,3.80645,-0.254081
0,136.335,0.302849,68.3187,68.0159,8.82759,8.82759,8.82759,9.53674e-07,157.224,85.5128,71.7113,-0.358259,-0.686426,-0.328167,7.51554,64.3533,42.3855,53.3694,10.9839,5.86713,5.66894,5.76804,0.0990974,72.24,54.7121,17.5279,1.24045,0.196883,-1.04356
0,28.8322,8.22538,18.5288,10.3034,1.9414,1.9414,1.9414,1.16801e-06,146.28,98.9962,47.2837,-0.155081,-2.35983,-2.20475,19.2976,26.5479,9.01514,17.7815,8.7664,6.76526,1.77318,4.26922,2.49604,234.864,18.2885,216.576,-3.91335,-0.0136697,3.89969
0,42.5957,7.81413,25.2049,17.3908,6.66329,0.300313,3.4818,3.18149,110.628,84.8656,25.7625,-2.81861,-1.88347,0.935136,8.90457,36.7072,4.66556,20.6864,16.0208,6.73805,2.79339,4.76572,1.97233,46.4095,25.2225,21.1869,-1.39456,-0.618309,0.776254
0,39.9469,17.7327,28.8398,11.1071,1.66672,-0.678159,0.494281,1.17244,68.5842,29.4334,39.1508,1.72992,-0.201835,-1.93176,14.9868,19.2125,0.220786,9.71665,9.49587,2.03979,1.37466,1.70723,0.332566,26.8826,13.5261,13.3566,-1.7205,-0.847262,0.873243
0,58.1286,3.71794,30.9232,27.2053,4.70234,3.50037,4.10136,0.600989,115.031,66.5558,48.4751,0.217997,1.39858,1.18058,8.25637,41.8562,4.51983,23.188,18.6682,7.73109,-0.0788374,3.82612,3.90496,67.3194,24.2402,43.0792,1.72752,0.253376,-1.47414
0,82.0913,32.0864,57.0888,25.0025,4.11822,-2.33344,0.892389,3.22583,206.9,67.8528,139.047,-1.79587,0.604658,2.40053,6.67188,54.576,33.8265,44.2012,10.3748,9.69185,4.29112,6.99148,2.70036,66.9491,52.0429,14.9062,1.44989,0.56973,-0.880157
0,78.0862,16.2462,47.1662,30.92,4.03273,1.14443,2.58858,1.44415,162.35,129.71,32.6401,1.34077,1.66973,0.32896,25.0852,60.902,19.5077,40.2048,20.6972,15.1781,5.30419,10.2411,4.93696,117.358,95.3148,22.0429,-1.77685,-1.50216,0.274692
0,69.1147,7.04694,38.0808,31.0339,5.7534,0.944881,3.34914,2.40426,272.629,148.143,124.486,-0.0317535,2.0344,2.06616,24.6101,49.4975,33.7152,41.6064,7.89115,11.9228,8.51765,10.2202,1.70258,187.845,114.011,73.8337,4.58785,1.66177,-2.92609
0,49.774,13.8928,31.8334,17.9406,5.11996,2.35558,3.73777,1.38219,96.0053,67.1531,28.8522,0.324195,1.37624,1.05204,3.95231,27.1935,2.25617,14.7248,12.4686,2.42024,2.42024,2.42024,2.38419e-07,164.591,149.145,15.4463,-3.68399,-3.00595,0.678042
0,61.2115,18.5441,39.8778,21.3337,2.25333,-0.195045,1.02914,1.22419,79.5936,40.9969,38.5967,0.963431,-0.234993,-1.19842,11.0806,73.199,46.5417,59.8703,13.3287,10.5765,5.84638,8.21145,2.36507,146.416,93.4164,52.9993,3.06574,1.00946,-2.05628
0,120.468,2.87254,61.6701,58.7975,10.5071,-6.27198,2.11755,8.38953,154.4,90.9447,63.4553,-0.56773,-0.939072,-0.371342,9.39711,91.7897,6.09256,48.9412,42.8486,12.6071,0.266737,6.43692,6.17018,381.255,322.74,58.5156,-3.39616,-2.57337,0.82279
0,109.795,67.1126,88.4536,21.341,8.91576,6.39632,7.65604,1.25972,138.957,98.6095,40.3477,-0.78295,0.467846,1.2508,30.9699,89.6028,58.0848,73.8438,15.759,8.30765,3.64984,5.97875,2.32891,215.409,129.828,85.5808,-3.5394,-1.16317,2.37624
0,67.8548,13.1802,40.5175,27.3373,2.21575,-0.298045,0.958851,1.2569,82.0917,42.5384,39.5533,-1.22631,-0.313709,0.912599,11.8284,52.0516,3.95519,28.0034,24.0482,8.14426,-2.10488,3.01969,5.12457,168.766,102.723,66.0435,3.63852,1.97329,-1.66523
0,175.088,39.4068,107.248,67.8408,30.23,4.57635,17.4032,12.8268,582.353,283.569,298.783,-0.536031,1.62558,2.16161,14.0282,156.539,73.3254,114.932,41.6066,18.2915,0.602489,9.44698,8.84449,264.719,149.354,115.366,-2.42829,-0.752682,1.67561
0,73.1687,14.4061,43.7874,29.3813,8.54292,0.108346,4.32563,4.21729,150.084,50.6221,99.4623,1.34469,-0.544364,-1.88906,25.2294,93.6062,65.3517,79.479,14.1272,11.0637,6.15413,8.60893,2.4548,141.636,123.793,17.8439,-1.70363,-1.00905,0.694579
0,68.7827,10.5804,39.6815,29.1011,6.0438,1.41869,3.73125,2.31255,108.939,40.7104,68.2284,1.70318,0.207525,-1.49566,15.0368,57.8073,8.79439,33.3008,24.5064,8.28462,-3.34548,2.46957,5.81505,103.627,72.5681,31.0584,2.10044,1.41407,-0.686371
0,68.3781,6.08346,37.2308,31.1473,5.17048,-1.03254,2.06897,3.10151,88.9546,54.9698,33.9848,0.527001,0.940101,0.413099,3.86551,24.5236,8.39065,16.4571,8.06646,3.51535,0.0959135,1.80563,1.70972,245.345,18.3635,226.981,-4.49569,-0.465739,4.02996
0,75.0279,17.1168,46.0723,28.9555,1.55736,-1.55736,0,1.55736,140.932,64.8543,76.0778,-0.745765,0.874793,1.62056,12.9925,36.7393,14.8062,25.7727,10.9665,4.03247,2.83922,3.43585,0.596627,143.909,42.9312,100.978,-4.00413,-1.09391,2.91022
0,75.5578,22.7923,49.1751,26.3828,9.30291,5.98821,7.64556,1.65735,155.758,78.1904,77.5678,-0.708317,1.03277,1.74108,5.80861,67.9284,29.1376,48.533,19.3954,7.1616,-0.588057,3.28677,3.87483,187.098,61.693,125.405,-3.27156,-0.718413,2.55314
0,70.1877,30.8887,50.5382,19.6495,4.31985,1.75357,3.03671,1.28314,123.432,102.065,21.367,-0.917171,-1.32767,-0.410498,25.1314,24.0345,6.24814,15.1413,8.89319,5.55199,0.700949,3.12647,2.42552,170.602,51.1517,119.45,5.17506,1.88589,-3.28917
0,31.1204,5.3108,18.2156,12.9048,1.84584,0.0700957,0.957966,0.88787,47.5323,19.4751,28.0572,-1.77789,-0.366323,1.41157,58.9319,78.3082,41.8843,60.0963,18.212,5.93064,0.468815,3.19973,2.73091,160.717,60.2836,100.433,2.45022,0.0583547,-2.39186
0,62.4935,24.285,43.3893,19.1043,3.45209,1.17593,2.31401,1.13808,205.712,186.568,19.1441,-2.11291,-2.13785,-0.0249333,3.78953,23.7926,6.87091,15.3318,8.46084,3.66308,2.16832,2.9157,0.747381,255.16,20.7977,234.362,-4.8206,-0.806366,4.01423
0,170.89,151.381,161.135,9.75451,26.659,26.659,26.659,1.68587e-07,340.048,327.967,12.0811,-0.655692,-1.33332,-0.677631,111.501,270.553,238.519,254.536,16.0172,53.145,47.7892,50.4671,2.6779,410.219,377.25,32.9692,-2.28019,-0.933966,1.34623
0,41.2483,7.94082,24.5946,16.6537,4.71596,-1.59364,1.56116,3.1548,59.4855,26.6804,32.8051,1.69851,0.404546,-1.29397,16.422,79.7475,18.2415,48.9945,30.753,15.9913,2.40731,9.19931,6.792,83.8743,51.0211,32.8532,-0.519583,-0.21999,0.299593
0,43.0211,7.96947,25.4953,17.5258,0.966124,0.966125,0.966125,-4.76837e-07,62.842,31.2133,31.6286,1.85302,0.656988,-1.19604,15.0211,35.7343,9.87744,22.8059,12.9284,4.69207,2.90859,3.80033,0.891743,59.2742,36.1845,23.0897,2.21161,1.02903,-1.18258
0,124.151,90.585,107.368,16.7828,4.94613,1.6646,3.30537,1.64076,162.574,138.2,24.374,-0.175031,0.740332,0.915363,24.2503,90.1022,27.1027,58.6025,31.4998,15.2285,1.12703,8.17775,7.05072,175.4,139.854,35.5457,1.97049,1.51398,-0.45651
0,25.1574,6.43357,15.7955,9.36193,2.52497,0.212174,1.36857,1.1564,110.994,98.2421,12.7517,-3.33532,-2.51423,0.82109,9.11082,30.5095,9.56978,20.0396,10.4698,5.05283,5.05283,5.05283,2.38419e-07,92.8152,79.4039,13.4113,-2.78464,-2.05157,0.73307
0,72.5681,39.3049,55.9365,16.6316,2.74111,0.0715185,1.40632,1.3348,87.7029,56.4591,31.2438,1.10847,-0.134286,-1.24275,11.5827,75.9979,51.5879,63.7929,12.205,6.3307,6.3307,6.3307,-1.68587e-07,103.062,90.4296,12.6329,-1.14528,-0.881231,0.264046
0,81.2724,16.0358,48.6541,32.6183,3.024,-1.34793,0.838034,2.18597,87.6396,51.8404,35.7992,0.0739854,-0.359582,-0.433567,45.9153,68.0834,28.2092,48.1463,19.9371,10.9376,3.86574,7.40167,3.53593,77.1979,49.4794,27.7185,1.02452,0.179344,-0.845181
0,43.7232,21.6692,32.6962,11.027,3.73072,0.0133063,1.87201,1.85871,47.7293,34.1235,13.6058,-0.944114,-0.289105,0.655008,36.9902,32.4535,7.43164,19.9426,12.511,4.32401,-2.88097,0.721516,3.60249,218.969,153.513,65.4564,-5.06694,-2.72982,2.33712
0,37.2411,13.9831,25.6121,11.629,0.298637,0.298639,0.298638,-9.53674e-07,77.2783,29.8176,47.4607,-1.51878,0.565404,2.08419,4.10044,27.1054,0.939924,14.0226,13.0827,4.39834,-0.13901,2.12967,2.26868,62.8866,22.1362,40.7504,-2.82449,-1.02363,1.80086
0,52.3836,6.26574,29.3247,23.0589,1.95811,-1.95811,0,1.95811,111.928,87.5352,24.3928,2.08591,1.75744,-0.32847,10.3368,20.035,2.61408,11.3246,8.71049,2.61737,-0.194462,1.21145,1.40592,229.128,123.783,105.345,-6.26662,-3.08255,3.18406
0,48.0062,4.74562,26.3759,21.6303,1.90735e-06,-1.90735e-06,0,1.90735e-06,127.506,48.1019,79.404,-0.76591,1.2086,1.97451,66.4882,93.7882,56.6068,75.1975,18.5907,14.7261,6.08632,10.4062,4.3199,117.535,83.1249,34.4104,1.65318,0.43636,-1.21682
0,78.055,37.625,57.84,20.215,3.13061,2.38322,2.75691,0.373699,84.9243,64.6949,20.2294,-0.513001,-0.480141,0.0328596,29.9073,27.2955,10.4803,18.8879,8.40762,5.15541,1.90245,3.52893,1.62648,165.218,151.213,14.0058,3.85861,2.76912,-1.08949
0,108.351,0.426319,54.3884,53.9621,15.4085,-9.80129,2.8036,12.6049,115.362,55.7817,59.5802,-0.615322,-0.220107,0.395216,16.1632,18.4734,2.47456,10.474,7.99944,4.02059,-0.0867373,1.96693,2.05366,305.116,10.8081,294.308,-4.46927,-0.17108,4.29819
0,82.8703,39.1711,61.0207,21.8496,5.81228,-1.06519,2.37355,3.43873,114.915,61.562,53.3531,-1.66613,-0.127356,1.53877,13.7443,25.4683,4.03178,14.7501,10.7183,3.98475,0.0684478,2.0266,1.95815,34.6836,15.4613,19.2223,-1.46121,-0.279008,1.18221
0,62.0436,30.6425,46.3431,15.7005,2.94251,1.65113,2.29682,0.645691,101.261,81.4044,19.8563,-0.451325,-1.16288,-0.711556,48.0388,29.1112,2.02003,15.5656,13.5456,8.18546,0.33916,4.26231,3.92315,52.5592,18.4412,34.118,-2.11345,-0.545761,1.56769
0,64.4571,28.2392,46.3482,18.1089,4.27548,0.453216,2.36435,1.91113,99.2948,72.8818,26.413,0.103149,1.02394,0.920788,8.97901,29.4252,6.60934,18.0173,11.4079,3.46139,0.681497,2.07145,1.38995,55.8437,43.9318,11.9119,1.80961,1.53825,-0.271354
0,88.0314,28.4571,58.2443,29.7871,2.33714,0.808398,1.57277,0.764369,95.3163,60.4524,34.8639,0.848619,0.273234,-0.575385,22.313,89.913,37.8505,63.8818,26.0313,8.16308,2.93008,5.54658,2.6165,227.947,200.704,27.2434,-2.09908,-1.81119,0.287893
0,80.3884,16.6132,48.5008,31.8876,1.65759,1.65759,1.65759,1.16801e-06,104.217,50.7673,53.4494,-0.80299,0.302727,1.10572,30.2383,85.4971,61.8316,73.6643,11.8328,4.76414,0.499162,2.63165,2.13249,135.835,121.708,14.127,1.67906,1.08739,-0.591669
0,36.9445,1.57715,19.2608,17.6837,1.24085,-1.24085,-6.7435e-07,1.24085,83.8284,47.9514,35.877,-2.89499,-1.56224,1.33275,19.7036,58.3531,31.4791,44.9161,13.437,6.24588,4.27447,5.26017,0.985705,67.5984,46.9276,20.6708,1.26999,0.275526,-0.994469
0,85.3399,10.2789,47.8094,37.5305,3.51372,0.328874,1.9213,1.59242,108.585,55.3265,53.2588,0.333123,-0.552471,-0.885594,2.17422,26.7642,7.5468,17.1555,9.60869,6.84895,2.95971,4.90433,1.94462,393.573,324.956,68.6172,6.28738,3.63371,-2.65368
0,54.802,19.2757,37.0389,17.7632,2.2898,0.503189,1.3965,0.893307,68.1034,44.9708,23.1326,1.40045,0.642448,-0.758003,5.3133,41.0248,22.0811,31.553,9.47188,5.10568,1.63377,3.36972,1.73596,42.9727,31.7395,11.2332,0.599242,0.0213099,-0.577932
0,60.9574,4.35393,32.6557,28.3018,3.43573,-0.216623,1.60955,1.82618,115.951,79.4556,36.4951,0.795239,1.53691,0.741675,26.0226,103.906,50.9859,77.4459,26.46,26.0966,14.3784,20.2375,5.85908,372.639,80.2401,292.399,3.16526,0.0718865,-3.09338
0,79.4029,11.5809,45.4919,33.911,3.68048,1.47827,2.57938,1.10111,149.442,95.1209,54.3211,-0.319319,-1.36752,-1.0482,23.0284,36.9731,18.9875,27.9803,8.99283,3.9025,-0.235196,1.83365,2.06885,43.519,28.5497,14.9693,-1.27568,-0.190729,1.08495
0,73.5618,54.654,64.1079,9.45392,3.45462,2.37318,2.9139,0.54072,87.3118,69.2505,18.0613,0.867553,-0.395566,-1.26312,26.6323,53.2132,31.0225,42.1179,11.0954,6.03874,2.14814,4.09344,1.9453,143.99,102.699,41.2909,3.52617,1.53863,-1.98754
0,64.6187,40.4254,52.522,12.0966,0.800596,0.800597,0.800596,-4.76837e-07,81.6048,54.8218,26.7831,1.13809,-0.294487,-1.43258,38.8631,45.0848,12.7832,28.934,16.1508,7.87225,2.68673,5.27949,2.59276,154.307,88.954,65.3533,-3.86136,-1.78682,2.07454
0,82.8025,30.4787,56.6406,26.1619,7.8691,4.55128,6.21019,1.65891,256.472,204.13,52.3416,0.638098,1.95487,1.31677,9.64307,30.1283,9.47286,19.8006,10.3277,5.29355,0.5429,2.91823,2.37532,30.9995,20.0308,10.9687,0.311562,0.0408589,-0.270703
0,54.8553,1.50875,28.182,26.6733,1.40817,0.246641,0.827407,0.580766,143.963,46.5179,97.4452,0.883186,-1.08629,-1.96948,10.2296,32.0973,13.9244,23.0108,9.08646,5.88148,2.33294,4.10721,1.77427,53.2351,42.7842,10.4509,-1.7372,-1.22613,0.511068
0,60.8845,32.8628,46.8737,14.0108,1.14582,1.14582,1.14582,-4.76837e-07,82.0847,49.0132,33.0715,1.20369,-0.300071,-1.50376,22.8905,59.2413,12.3567,35.799,23.4423,6.80891,0.629231,3.71907,3.08984,121.537,42.9391,78.5979,2.49381,0.614684,-1.87912
0,42.9038,21.9738,32.4388,10.465,1.16137,0.195557,0.678464,0.482907,98.9143,35.7491,63.1652,2.93149,0.447583,-2.4839,6.51868,21.5875,2.8607,12.2241,9.36339,6.15139,0.198467,3.17493,2.97646,161.901,41.5353,120.365,5.13587,1.89082,-3.24505
0,81.5625,29.288,55.4252,26.1373,7.23077,4.16794,5.69936,1.53142,102.348,70.7313,31.6165,-0.0871949,-0.721803,-0.634608,18.3556,65.085,11.2042,38.1446,26.9404,8.76241,-0.96477,3.89882,4.86359,185.491,43.6124,141.879,-2.86566,-0.520907,2.34476
0,56.9893,8.24227,32.6158,24.3735,4.08004,-0.728781,1.67563,2.40441,62.9054,36.8183,26.0871,-0.860773,-0.500106,0.360667,21.8753,29.9461,10.897,20.4216,9.52457,3.86599,-0.517237,1.67437,2.19161,97.1967,78.8128,18.3838,-3.29345,-2.02617,1.26728
0,78.7804,33.1037,55.9421,22.8383,4.87907,-4.87907,9.53674e-07,4.87907,154.258,70.3167,83.9415,1.27168,-0.70235,-1.97403,15.4631,24.8896,4.23028,14.5599,10.3297,4.5492,0.936489,2.74285,1.80636,106.316,69.4415,36.8742,-4.18755,-2.24338,1.94416
0,62.9117,44.0493,53.4805,9.43123,1.2454,-1.2454,3.8147e-06,1.2454,212.81,170.944,41.8657,0.340449,-1.82975,-2.1702,15.1588,102.259,54.3925,78.3259,23.9333,10.032,3.41954,6.72575,3.30621,127.769,79.2035,48.5656,-1.45381,-0.122823,1.33099
0,70.3661,1.03293,35.6995,34.6666,2.1083,0.316528,1.21242,0.895888,178.813,112.846,65.9667,0.559082,1.81796,1.25887,5.48685,16.6911,0.418616,8.55484,8.13623,2.25599,0.101106,1.17855,1.07744,42.3255,14.9452,27.3803,-3.03589,-1.1529,1.88299
0,48.648,14.2259,31.4369,17.211,2.52129,0.800687,1.66099,0.860299,223.141,126.867,96.2735,0.334163,-2.0725,-2.40666,31.0559,98.5526,24.1134,61.333,37.2196,12.5551,2.69575,7.62545,4.92969,213.679,67.9448,145.734,2.4861,0.445316,-2.04078
0,103.994,54.8347,79.4144,24.5798,4.23842,1.09413,2.66628,1.57214,346.772,221.492,125.28,0.626962,-1.68497,-2.31193,3.27177,149.323,30.8675,90.0955,59.228,27.9802,11.0404,19.5103,8.4699,164.505,92.5697,71.9351,0.725072,0.0935928,-0.631479
0,70.4916,14.946,42.7188,27.7728,2.56035,0.318552,1.43945,1.1209,83.1676,52.5589,30.6087,-1.11225,-0.665701,0.446549,6.75382,34.8059,14.3105,24.5582,10.2477,4.21591,1.26932,2.74261,1.47329,1213.55,1197.85,15.7067,5.56556,4.58027,-0.985282
0,57.9828,22.3442,40.1635,17.8193,2.95748,-1.43415,0.761662,2.19582,266.668,222.995,43.6736,-0.855386,-2.39912,-1.54373,29.4721,21.0333,0.91157,10.9724,10.0608,3.1916,0.256975,1.72429,1.46731,571.89,487.491,84.3989,-7.30323,-4.4869,2.81633
0,73.2355,11.8463,42.5409,30.6946,5.13778,-0.0753767,2.5312,2.60658,97.3693,66.5349,30.8344,0.972861,1.01667,0.043813,3.10319,23.4249,1.44937,12.4371,10.9878,2.30453,-2.30453,4.12953e-07,2.30453,97.3716,21.6313,75.7403,-3.76919,-1.15129,2.6179
0,87.2972,12.949,50.1231,37.1741,3.08879,0.48739,1.78809,1.3007,204.649,122.366,82.2825,0.108598,1.54071,1.43211,6.86955,33.4369,7.55213,20.4945,12.9424,7.56244,0.307043,3.93474,3.6277,281.529,226.105,55.4243,5.22331,3.09178,-2.13153
0,50.6095,9.09446,29.852,20.7575,0.865634,0.865633,0.865633,3.37175e-07,79.242,48.641,30.601,2.00896,1.06996,-0.938994,29.9533,80.1623,58.4282,69.2952,10.8671,9.24382,2.77397,6.00889,3.23493,201.169,162.464,38.7047,3.43493,1.49553,-1.9394
0,73.3531,22.9572,48.1551,25.198,3.53246,1.19564,2.36405,1.16841,77.8504,51.6751,26.1753,0.10324,0.377161,0.273922,32.8713,73.7649,0.907906,37.3364,36.4285,9.87068,-1.17958,4.34555,5.52513,122.128,63.1047,59.0228,-2.1705,-1.1131,1.0574
0,45.1995,24.4013,34.8004,10.3991,4.31867,-0.908217,1.70523,2.61344,97.0904,85.1857,11.9048,2.02238,1.54353,-0.478855,27.2223,73.6086,31.7224,52.6655,20.9431,10.1146,2.33658,6.22559,3.88901,75.1464,53.6338,21.5126,-0.294706,-0.151522,0.143183
0,85.0862,10.3311,47.7087,37.3775,4.02663,0.361395,2.19401,1.83262,94.2854,50.9764,43.309,-0.188994,0.365398,0.554391,11.8422,27.8556,9.72177,18.7887,9.06691,5.28869,3.88902,4.58886,0.699839,45.0144,35.1079,9.90649,1.64814,1.2273,-0.420842
0,51.9843,24.2324,38.1084,13.8759,1.22796,0.408307,0.818133,0.409826,111.818,48.4975,63.3201,-2.9213,-0.722352,2.19894,11.417,36.5764,9.19107,22.8837,13.6926,8.24289,4.23425,6.23857,2.00432,75.7896,59.7298,16.0597,-2.17238,-1.60771,0.564664
0,83.4171,11.2036,47.3103,36.1068,13.4994,8.64745,11.0734,2.42598,114.648,78.4504,36.1977,1.05662,1.07959,0.0229755,10.9937,29.8818,11.4474,20.6646,9.21722,5.37532,0.656035,3.01568,2.35964,60.1924,23.2692,36.9232,2.54107,0.47823,-2.06284
0,59.8589,16.3956,38.1273,21.7316,3.13149,-1.26821,0.93164,2.19985,150.954,85.7889,65.1648,-0.311111,1.45054,1.76165,26.8121,27.0645,4.77937,15.922,11.1426,5.42907,2.15925,3.79416,1.63491,27.7818,16.368,11.4138,0.171083,0.00525225,-0.16583
